Iteration 0, D_loss = 1.0424,G_loss = 1.5207,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5000, best f1 = 0.5000, lr = 0.00020000 
Iteration 402, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 403, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 404, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 405, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 406, D_loss = 1.3867,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 407, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 408, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 409, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 410, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 411, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 412, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 413, D_loss = 1.3859,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 414, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 415, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 416, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 417, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 418, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 419, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 420, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 421, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 422, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 423, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 424, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 425, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 426, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 427, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 428, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 429, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 430, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 431, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 432, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 433, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 434, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 435, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 436, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 437, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 438, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 439, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 440, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 441, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 442, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 443, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 444, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 445, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 446, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 447, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 448, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 449, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 450, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 451, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 452, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 453, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 454, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 455, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 456, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 457, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 458, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 459, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 460, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 461, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 462, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 463, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 464, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 465, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 466, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 467, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 468, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 469, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 470, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 471, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 472, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 473, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 474, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 475, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 476, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 477, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 478, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 479, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 480, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 481, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 482, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 483, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 484, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 485, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 486, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 487, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 488, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 489, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 490, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 491, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 492, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 493, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 494, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 495, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 496, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 497, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 498, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 499, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 500, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 501, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 502, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4750, test f1 = 0.4750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 503, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 504, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 505, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 506, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 507, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 508, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4833, test f1 = 0.4833, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 509, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 510, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 511, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 512, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5089, train f1 = 0.5089, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 513, D_loss = 1.3859,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 514, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 515, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 516, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 517, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 518, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4940, train f1 = 0.4940, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 519, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 520, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4940, train f1 = 0.4940, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 521, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 522, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 523, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 524, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4833, test f1 = 0.4833, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 525, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 526, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 527, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 528, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 529, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 530, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 531, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 532, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 533, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 534, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
Iteration 535, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000020 
