Iteration 0, D_loss = 0.2797,G_loss = 8.6895,train acc = 0.7892, train f1 = 0.4397, test acc = 0.8333, test f1 = 0.5000, best acc = 0.8333, best f1 = 0.5000, lr = 0.00020000 
Iteration 402, D_loss = 2.2826,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3660, test acc = 0.8333, test f1 = 0.3655, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 403, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3654, test acc = 0.8333, test f1 = 0.3650, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 404, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3649, test acc = 0.8333, test f1 = 0.3644, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 405, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3643, test acc = 0.8333, test f1 = 0.3638, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 406, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3637, test acc = 0.8333, test f1 = 0.3633, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 407, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3631, test acc = 0.8333, test f1 = 0.3627, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 408, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3626, test acc = 0.8333, test f1 = 0.3621, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 409, D_loss = 2.2840,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3620, test acc = 0.8333, test f1 = 0.3616, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 410, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.3614, test acc = 0.8333, test f1 = 0.3610, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 411, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.7549, train f1 = 0.3609, test acc = 0.8333, test f1 = 0.3604, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 412, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3603, test acc = 0.8333, test f1 = 0.3599, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 413, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.3598, test acc = 0.8333, test f1 = 0.3593, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 414, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3592, test acc = 0.8333, test f1 = 0.3588, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 415, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3587, test acc = 0.8333, test f1 = 0.3582, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 416, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.3581, test acc = 0.8333, test f1 = 0.3577, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 417, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.7745, train f1 = 0.3576, test acc = 0.8333, test f1 = 0.3571, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 418, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3570, test acc = 0.8333, test f1 = 0.3566, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 419, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3565, test acc = 0.8333, test f1 = 0.3560, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 420, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3559, test acc = 0.8333, test f1 = 0.3555, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 421, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3554, test acc = 0.8333, test f1 = 0.3549, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 422, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3548, test acc = 0.8333, test f1 = 0.3544, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 423, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3543, test acc = 0.8333, test f1 = 0.3538, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 424, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3537, test acc = 0.8333, test f1 = 0.3533, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 425, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3532, test acc = 0.8333, test f1 = 0.3528, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 426, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3527, test acc = 0.8333, test f1 = 0.3522, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 427, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.3521, test acc = 0.8333, test f1 = 0.3517, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 428, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3516, test acc = 0.8333, test f1 = 0.3512, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 429, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3511, test acc = 0.8333, test f1 = 0.3506, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 430, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3505, test acc = 0.8333, test f1 = 0.3501, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 431, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3500, test acc = 0.8333, test f1 = 0.3496, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 432, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3495, test acc = 0.8333, test f1 = 0.3491, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 433, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3490, test acc = 0.8333, test f1 = 0.3485, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 434, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3484, test acc = 0.8333, test f1 = 0.3480, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 435, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3479, test acc = 0.8333, test f1 = 0.3475, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 436, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3474, test acc = 0.8333, test f1 = 0.3470, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 437, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3469, test acc = 0.8333, test f1 = 0.3465, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 438, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3464, test acc = 0.8333, test f1 = 0.3459, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 439, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3459, test acc = 0.8333, test f1 = 0.3454, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 440, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3453, test acc = 0.8333, test f1 = 0.3449, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 441, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3448, test acc = 0.8333, test f1 = 0.3444, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 442, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3443, test acc = 0.8333, test f1 = 0.3439, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 443, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3438, test acc = 0.8333, test f1 = 0.3434, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 444, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3433, test acc = 0.8333, test f1 = 0.3429, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 445, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8333, train f1 = 0.3428, test acc = 0.8333, test f1 = 0.3424, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 446, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7745, train f1 = 0.3423, test acc = 0.8333, test f1 = 0.3419, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 447, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3418, test acc = 0.8333, test f1 = 0.3414, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 448, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3413, test acc = 0.8333, test f1 = 0.3409, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 449, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.7451, train f1 = 0.3408, test acc = 0.8333, test f1 = 0.3404, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 450, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3403, test acc = 0.8333, test f1 = 0.3399, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 451, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7745, train f1 = 0.3398, test acc = 0.8333, test f1 = 0.3394, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 452, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3393, test acc = 0.8333, test f1 = 0.3389, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 453, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3388, test acc = 0.8333, test f1 = 0.3384, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 454, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3383, test acc = 0.8333, test f1 = 0.3379, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 455, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3378, test acc = 0.8333, test f1 = 0.3374, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 456, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3373, test acc = 0.8333, test f1 = 0.3369, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 457, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3368, test acc = 0.8333, test f1 = 0.3364, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 458, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3364, test acc = 0.8333, test f1 = 0.3359, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 459, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3359, test acc = 0.8333, test f1 = 0.3355, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 460, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3354, test acc = 0.8333, test f1 = 0.3350, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 461, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3349, test acc = 0.8333, test f1 = 0.3345, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 462, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3344, test acc = 0.8333, test f1 = 0.3340, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 463, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3339, test acc = 0.8333, test f1 = 0.3335, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 464, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3335, test acc = 0.8333, test f1 = 0.3330, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 465, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3330, test acc = 0.8333, test f1 = 0.3326, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 466, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3325, test acc = 0.8333, test f1 = 0.3321, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 467, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3320, test acc = 0.8333, test f1 = 0.3316, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 468, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3316, test acc = 0.8333, test f1 = 0.3311, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 469, D_loss = 2.2828,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3311, test acc = 0.8333, test f1 = 0.3307, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 470, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3306, test acc = 0.8333, test f1 = 0.3302, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 471, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3301, test acc = 0.8333, test f1 = 0.3297, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 472, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3297, test acc = 0.8333, test f1 = 0.3293, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 473, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3292, test acc = 0.8333, test f1 = 0.3288, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 474, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3287, test acc = 0.8333, test f1 = 0.3283, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 475, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.3283, test acc = 0.8333, test f1 = 0.3279, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 476, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3278, test acc = 0.8333, test f1 = 0.3274, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 477, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7598, train f1 = 0.3274, test acc = 0.8333, test f1 = 0.3270, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 478, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3269, test acc = 0.8333, test f1 = 0.3265, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 479, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3264, test acc = 0.8333, test f1 = 0.3260, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 480, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3260, test acc = 0.8333, test f1 = 0.3256, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 481, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3255, test acc = 0.8333, test f1 = 0.3251, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 482, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3251, test acc = 0.8333, test f1 = 0.3247, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 483, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3246, test acc = 0.8333, test f1 = 0.3242, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 484, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3242, test acc = 0.8333, test f1 = 0.3238, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 485, D_loss = 2.2840,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3237, test acc = 0.8333, test f1 = 0.3233, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 486, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3233, test acc = 0.8333, test f1 = 0.3229, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 487, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3228, test acc = 0.8333, test f1 = 0.3224, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 488, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3224, test acc = 0.8333, test f1 = 0.3220, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 489, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3219, test acc = 0.8333, test f1 = 0.3215, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 490, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3215, test acc = 0.8333, test f1 = 0.3211, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 491, D_loss = 2.2825,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3210, test acc = 0.8333, test f1 = 0.3206, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 492, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3206, test acc = 0.8333, test f1 = 0.3202, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 493, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3201, test acc = 0.8333, test f1 = 0.3198, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 494, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3197, test acc = 0.8333, test f1 = 0.3193, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 495, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3193, test acc = 0.8333, test f1 = 0.3189, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 496, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3188, test acc = 0.8333, test f1 = 0.3184, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 497, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3184, test acc = 0.8333, test f1 = 0.3180, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 498, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3180, test acc = 0.8333, test f1 = 0.3176, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 499, D_loss = 2.2827,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3175, test acc = 0.8333, test f1 = 0.3171, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 500, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3171, test acc = 0.8333, test f1 = 0.3167, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 501, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3167, test acc = 0.8333, test f1 = 0.3163, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 502, D_loss = 2.2823,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3162, test acc = 0.8333, test f1 = 0.3158, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 503, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3158, test acc = 0.8333, test f1 = 0.3154, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 504, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3154, test acc = 0.8333, test f1 = 0.3150, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 505, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3149, test acc = 0.8333, test f1 = 0.3146, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 506, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3145, test acc = 0.8333, test f1 = 0.3141, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 507, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3141, test acc = 0.8333, test f1 = 0.3137, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 508, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3137, test acc = 0.8333, test f1 = 0.3133, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 509, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3132, test acc = 0.8333, test f1 = 0.3129, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 510, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3128, test acc = 0.8333, test f1 = 0.3124, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 511, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3124, test acc = 0.8333, test f1 = 0.3120, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 512, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3120, test acc = 0.8333, test f1 = 0.3116, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 513, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3116, test acc = 0.8333, test f1 = 0.3112, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 514, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3111, test acc = 0.8333, test f1 = 0.3108, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 515, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3107, test acc = 0.8333, test f1 = 0.3104, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 516, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3103, test acc = 0.8333, test f1 = 0.3099, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 517, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3099, test acc = 0.8333, test f1 = 0.3095, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 518, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3095, test acc = 0.8333, test f1 = 0.3091, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 519, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3091, test acc = 0.8333, test f1 = 0.3087, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 520, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3087, test acc = 0.8333, test f1 = 0.3083, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 521, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3083, test acc = 0.8333, test f1 = 0.3079, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 522, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3078, test acc = 0.8333, test f1 = 0.3075, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 523, D_loss = 2.2828,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3074, test acc = 0.8333, test f1 = 0.3071, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 524, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3070, test acc = 0.8333, test f1 = 0.3067, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 525, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3066, test acc = 0.8333, test f1 = 0.3063, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 526, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3062, test acc = 0.8333, test f1 = 0.3059, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 527, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3058, test acc = 0.8333, test f1 = 0.3055, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 528, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3054, test acc = 0.8333, test f1 = 0.3051, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 529, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3050, test acc = 0.8333, test f1 = 0.3047, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 530, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3046, test acc = 0.8333, test f1 = 0.3043, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 531, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3042, test acc = 0.8333, test f1 = 0.3039, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 532, D_loss = 2.2840,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3038, test acc = 0.8333, test f1 = 0.3035, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 533, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3034, test acc = 0.8333, test f1 = 0.3031, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 534, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3030, test acc = 0.8333, test f1 = 0.3027, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 535, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3026, test acc = 0.8333, test f1 = 0.3023, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
